2.140000000000000213e+01,1.783333333333335213e+00,3.518996053190807771e+01,4.359385789719452475e+01
2.150000000000000000e+01,1.791666666666668739e+00,3.512545724863596064e+01,4.388684050011659821e+01
2.160000000000000142e+01,1.800000000000002043e+00,3.505851471161545874e+01,4.417927540895125560e+01
2.170000000000000284e+01,1.808333333333335569e+00,3.498913756960696020e+01,4.447114231583623933e+01
2.180000000000000071e+01,1.816666666666669094e+00,3.491733064043966550e+01,4.476242095235364360e+01
2.190000000000000213e+01,1.825000000000002398e+00,3.484309891067702125e+01,4.505309109093743558e+01
2.200000000000000000e+01,1.833333333333335924e+00,3.476644753527043008e+01,4.534313254627813450e+01
2.210000000000000142e+01,1.841666666666669450e+00,3.468738183720126500e+01,4.563252517672457742e+01
2.220000000000000284e+01,1.850000000000002753e+00,3.460590730711123797e+01,4.592124888568260843e+01
2.230000000000000071e+01,1.858333333333336057e+00,3.452202960292107292e+01,4.620928362301069825e+01
2.240000000000000213e+01,1.866666666666669583e+00,3.443575454943763958e+01,4.649660938641228825e+01
2.250000000000000000e+01,1.875000000000003109e+00,3.434708813794942017e+01,4.678320622282483043e+01
2.260000000000000142e+01,1.883333333333336634e+00,3.425603652581046532e+01,4.706905422980541687e+01
2.270000000000000284e+01,1.891666666666670160e+00,3.416260603601281076e+01,4.735413355691288473e+01
2.280000000000000071e+01,1.900000000000003686e+00,3.406680315674736192e+01,4.763842440708630477e+01
2.290000000000000213e+01,1.908333333333337212e+00,3.396863454095334589e+01,4.792190703801977492e+01
2.300000000000000000e+01,1.916666666666670515e+00,3.386810700585630229e+01,4.820456176353340538e+01
2.310000000000000142e+01,1.925000000000004041e+00,3.376522753249464870e+01,4.848636895494040999e+01
2.320000000000000284e+01,1.933333333333337345e+00,3.366000326523491992e+01,4.876730904241019005e+01
2.330000000000000071e+01,1.941666666666670871e+00,3.355244151127561025e+01,4.904736251632735389e+01
2.340000000000000213e+01,1.950000000000004174e+00,3.344254974013973225e+01,4.932650992864653716e+01
2.350000000000000000e+01,1.958333333333337700e+00,3.333033558315612765e+01,4.960473189424295271e+01
2.360000000000000142e+01,1.966666666666671226e+00,3.321580683292948777e+01,4.988200909225858481e+01
2.370000000000000284e+01,1.975000000000004752e+00,3.309897144279921832e+01,5.015832226744388578e+01
2.380000000000000071e+01,1.983333333333338278e+00,3.297983752628712040e+01,5.043365223149495336e+01
2.390000000000000213e+01,1.991666666666671581e+00,3.285841335653397266e+01,5.070797986438605420e+01
2.400000000000000000e+01,2.000000000000005329e+00,3.273470736572497941e+01,5.098128611569736535e+01
2.410000000000000142e+01,2.008333333333338633e+00,3.260872814450424073e+01,5.125355200593793370e+01
2.420000000000000284e+01,2.016666666666671937e+00,3.248048444137815238e+01,5.152475862786369021e+01
2.430000000000000071e+01,2.025000000000005684e+00,3.234998516210789177e+01,5.179488714779044045e+01
2.440000000000000213e+01,2.033333333333338988e+00,3.221723936909096864e+01,5.206391880690174645e+01
2.450000000000000000e+01,2.041666666666672736e+00,3.208225628073187607e+01,5.233183492255162150e+01
2.460000000000000142e+01,2.050000000000006040e+00,3.194504527080195544e+01,5.259861688956192438e+01
2.470000000000000284e+01,2.058333333333339343e+00,3.180561586778841843e+01,5.286424618151438182e+01
2.480000000000000071e+01,2.066666666666673091e+00,3.166397775423266481e+01,5.312870435203713271e+01
2.490000000000000213e+01,2.075000000000006395e+00,3.152014076605788162e+01,5.339197303608573009e+01
2.500000000000000000e+01,2.083333333333340143e+00,3.137411489188599489e+01,5.365403395121847296e+01
2.510000000000000142e+01,2.091666666666673446e+00,3.122591027234403072e+01,5.391486889886601830e+01
2.520000000000000284e+01,2.100000000000006750e+00,3.107553719935989633e+01,5.417445976559515231e+01
2.530000000000000071e+01,2.108333333333340498e+00,3.092300611544767008e+01,5.443278852436667847e+01
2.540000000000000213e+01,2.116666666666674246e+00,3.076832761298243923e+01,5.468983723578727307e+01
2.550000000000000000e+01,2.125000000000007550e+00,3.061151243346471063e+01,5.494558804935527974e+01
2.560000000000000142e+01,2.133333333333340853e+00,3.045257146677449001e+01,5.520002320470031520e+01
2.570000000000000284e+01,2.141666666666674601e+00,3.029151575041503008e+01,5.545312503281662231e+01
2.580000000000000071e+01,2.150000000000007905e+00,3.012835646874635387e+01,5.570487595729007069e+01
2.590000000000000213e+01,2.158333333333341653e+00,2.996310495220856396e+01,5.595525849551874842e+01
2.600000000000000000e+01,2.166666666666674956e+00,2.979577267653501238e+01,5.620425525992700955e+01
2.610000000000000142e+01,2.175000000000008704e+00,2.962637126195537007e+01,5.645184895917295620e+01
2.620000000000000284e+01,2.183333333333342008e+00,2.945491247238868127e+01,5.669802239934919186e+01
2.630000000000000071e+01,2.191666666666675312e+00,2.928140821462643117e+01,5.694275848517685290e+01
